record_Id,group,dataSetName,lon,lat,elev,archive,proxy,age,resolution,temperature,temperature_type,season,continent
SaintThomas.Voeltzel.1987_0_32,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,2579.54,64,10.40785714,absolute,annual,1
SaintThomas.Voeltzel.1987_0_33,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,2710.89,64,11.42928571,absolute,annual,1
SaintThomas.Voeltzel.1987_0_34,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,2842.24,64,9.17142857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_35,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,2973.59,64,9.405000002,absolute,annual,1
SaintThomas.Voeltzel.1987_0_36,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3104.94,64,10.40785714,absolute,annual,1
SaintThomas.Voeltzel.1987_0_37,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3236.29,64,8.71142857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_38,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3367.65,64,9.17142857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_39,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3499,64,10.40785714,absolute,annual,1
SaintThomas.Voeltzel.1987_0_40,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3630.35,64,9.17142857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_41,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3761.7,64,11.645,absolute,annual,1
SaintThomas.Voeltzel.1987_0_42,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3840.42,64,8.115000001,absolute,annual,1
SaintThomas.Voeltzel.1987_0_43,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3919.13,64,10.36357143,absolute,annual,1
SaintThomas.Voeltzel.1987_0_44,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3997.85,64,7.935714287,absolute,annual,1
SaintThomas.Voeltzel.1987_0_45,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4076.57,64,12.49142857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_46,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4155.28,64,11.185,absolute,annual,1
SaintThomas.Voeltzel.1987_0_47,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4234,64,11.645,absolute,annual,1
SaintThomas.Voeltzel.1987_0_48,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4312.72,64,11.645,absolute,annual,1
SaintThomas.Voeltzel.1987_0_49,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4391.43,64,9.258571429,absolute,annual,1
SaintThomas.Voeltzel.1987_0_50,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4470.15,64,11.73214286,absolute,annual,1
SaintThomas.Voeltzel.1987_0_51,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4548.87,64,7.935714287,absolute,annual,1
SaintThomas.Voeltzel.1987_0_52,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4627.58,64,10.40785714,absolute,annual,1
SaintThomas.Voeltzel.1987_0_53,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4706.3,64,7.935714287,absolute,annual,1
SaintThomas.Voeltzel.1987_0_54,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4785.02,64,8.497857144,absolute,annual,1
SaintThomas.Voeltzel.1987_0_55,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4863.73,64,13.72857143,absolute,annual,1
SaintThomas.Voeltzel.1987_0_56,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4942.45,64,12.49142857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_57,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5021.17,64,11.42928571,absolute,annual,1
SaintThomas.Voeltzel.1987_0_58,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5099.88,64,12.66642857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_59,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5192.25,64,7.891428572,absolute,annual,1
SaintThomas.Voeltzel.1987_0_60,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5238.43,64,11.42928571,absolute,annual,1
SaintThomas.Voeltzel.1987_0_61,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5284.61,64,11.645,absolute,annual,1
SaintThomas.Voeltzel.1987_0_62,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5330.79,64,12.70714286,absolute,annual,1
SaintThomas.Voeltzel.1987_0_63,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5376.97,64,12.40642857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_64,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5423.16,64,8.575000001,absolute,annual,1
SaintThomas.Voeltzel.1987_0_65,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5469.34,64,8.080714285,absolute,annual,1
SaintThomas.Voeltzel.1987_0_66,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5515.52,64,8.395714287,absolute,annual,1
SaintThomas.Voeltzel.1987_0_67,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5561.7,64,7.935714287,absolute,annual,1
SaintThomas.Voeltzel.1987_0_68,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5626.36,64,11.645,absolute,annual,1
SaintThomas.Voeltzel.1987_0_69,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5654.07,64,9.17142857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_70,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5700.25,64,9.17142857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_71,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5746.43,64,8.410714285,absolute,annual,1
SaintThomas.Voeltzel.1987_0_72,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5792.61,64,10.40785714,absolute,annual,1
SaintThomas.Voeltzel.1987_0_73,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5838.79,64,12.66642857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_74,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5884.98,64,11.42928571,absolute,annual,1
SaintThomas.Voeltzel.1987_0_75,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5931.16,64,11.42928571,absolute,annual,1
SaintThomas.Voeltzel.1987_0_76,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5977.34,64,11.42928571,absolute,annual,1
SaintThomas.Voeltzel.1987_0_77,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6023.52,64,11.645,absolute,annual,1
SaintThomas.Voeltzel.1987_0_78,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6069.7,64,11.42928571,absolute,annual,1
SaintThomas.Voeltzel.1987_0_79,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6115.89,64,12.49142857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_80,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6162.07,64,12.20642857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_81,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6208.25,64,12.66642857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_82,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6254.43,64,10.96928571,absolute,annual,1
SaintThomas.Voeltzel.1987_0_83,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6300.61,64,8.59,absolute,annual,1
SaintThomas.Voeltzel.1987_0_84,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6346.8,64,10.40857143,absolute,annual,1
SaintThomas.Voeltzel.1987_0_85,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6392.98,64,11.645,absolute,annual,1
SaintThomas.Voeltzel.1987_0_86,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6439.16,64,7.475714287,absolute,annual,1
SaintThomas.Voeltzel.1987_0_87,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6485.34,64,9.504285714,absolute,annual,1
SaintThomas.Voeltzel.1987_0_88,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6531.52,64,9.601428574,absolute,annual,1
SaintThomas.Voeltzel.1987_0_89,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6550,64,8.548571429,absolute,annual,1
SaintThomas.Voeltzel.1987_0_90,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6577.71,64,11.645,absolute,annual,1
SaintThomas.Voeltzel.1987_0_91,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6596.18,64,7.475714287,absolute,annual,1
SaintThomas.Voeltzel.1987_0_92,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6623.89,64,9.816428571,absolute,annual,1
SaintThomas.Voeltzel.1987_0_93,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6642.36,64,9.977142858,absolute,annual,1
SaintThomas.Voeltzel.1987_0_94,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6670.07,64,9.433571428,absolute,annual,1
SaintThomas.Voeltzel.1987_0_95,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6688.54,64,10.02714286,absolute,annual,1
SaintThomas.Voeltzel.1987_0_96,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6762.43,64,10.13642857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_97,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6808.62,64,10.02714286,absolute,annual,1
SaintThomas.Voeltzel.1987_0_98,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6854.8,64,10.28642857,absolute,annual,1
SaintThomas.Voeltzel.1987_0_99,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6900.98,64,10.04214286,absolute,annual,1
SaintThomas.Voeltzel.1987_0_100,SaintThomas.Voeltzel.1987_0,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,6947.16,64,10.58428571,absolute,annual,1
SaintThomas.Voeltzel.1987_1_0,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,152.24,64,17.38571429,absolute,warm,1
SaintThomas.Voeltzel.1987_1_1,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,216.32,64,17.98571429,absolute,warm,1
SaintThomas.Voeltzel.1987_1_2,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,280.4,64,17.49142857,absolute,warm,1
SaintThomas.Voeltzel.1987_1_3,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,344.48,64,17.05285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_4,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,408.57,64,17.36285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_5,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,472.65,64,15.09714286,absolute,warm,1
SaintThomas.Voeltzel.1987_1_6,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,536.73,64,16.77571429,absolute,warm,1
SaintThomas.Voeltzel.1987_1_7,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,600.81,64,18.73857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_8,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,664.89,64,17.12571429,absolute,warm,1
SaintThomas.Voeltzel.1987_1_9,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,728.97,64,17.18714286,absolute,warm,1
SaintThomas.Voeltzel.1987_1_10,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,793.05,64,17.39571429,absolute,warm,1
SaintThomas.Voeltzel.1987_1_11,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,857.13,64,17.08142857,absolute,warm,1
SaintThomas.Voeltzel.1987_1_12,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,921.21,64,17.44285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_13,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,985.29,64,17.3,absolute,warm,1
SaintThomas.Voeltzel.1987_1_14,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1049.37,64,20.46571429,absolute,warm,1
SaintThomas.Voeltzel.1987_1_15,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1113.45,64,17.99571429,absolute,warm,1
SaintThomas.Voeltzel.1987_1_16,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1177.54,64,16.86,absolute,warm,1
SaintThomas.Voeltzel.1987_1_17,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1241.62,64,18.67857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_18,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1305.7,64,16.15,absolute,warm,1
SaintThomas.Voeltzel.1987_1_19,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1369.78,64,21.82,absolute,warm,1
SaintThomas.Voeltzel.1987_1_20,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1433.86,64,19.26285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_21,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1497.94,64,17.09,absolute,warm,1
SaintThomas.Voeltzel.1987_1_22,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1562.02,64,17.15142857,absolute,warm,1
SaintThomas.Voeltzel.1987_1_23,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1626.1,64,17.99285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_24,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1690.18,64,16.19285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_25,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1754.26,64,17.64142857,absolute,warm,1
SaintThomas.Voeltzel.1987_1_26,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1818.34,64,17.18428571,absolute,warm,1
SaintThomas.Voeltzel.1987_1_27,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,1922.79,64,17.08428571,absolute,warm,1
SaintThomas.Voeltzel.1987_1_28,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,2054.14,64,17.59857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_29,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,2185.49,64,17.59857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_30,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,2316.84,64,17.30428571,absolute,warm,1
SaintThomas.Voeltzel.1987_1_31,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,2448.19,64,18.51285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_32,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,2579.54,64,19.59714286,absolute,warm,1
SaintThomas.Voeltzel.1987_1_33,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,2710.89,64,20.73428571,absolute,warm,1
SaintThomas.Voeltzel.1987_1_34,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,2842.24,64,18.51285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_35,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,2973.59,64,18.21571429,absolute,warm,1
SaintThomas.Voeltzel.1987_1_36,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3104.94,64,19.59714286,absolute,warm,1
SaintThomas.Voeltzel.1987_1_37,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3236.29,64,18.68285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_38,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3367.65,64,18.51285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_39,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3499,64,19.59714286,absolute,warm,1
SaintThomas.Voeltzel.1987_1_40,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3630.35,64,18.51285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_41,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3761.7,64,20.68285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_42,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3840.42,64,17.57857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_43,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3919.13,64,19.74714286,absolute,warm,1
SaintThomas.Voeltzel.1987_1_44,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,3997.85,64,17.42857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_45,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4076.57,64,21.55714286,absolute,warm,1
SaintThomas.Voeltzel.1987_1_46,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4155.28,64,20.85285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_47,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4234,64,20.68285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_48,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4312.72,64,20.68285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_49,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4391.43,64,18.34,absolute,warm,1
SaintThomas.Voeltzel.1987_1_50,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4470.15,64,20.51,absolute,warm,1
SaintThomas.Voeltzel.1987_1_51,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4548.87,64,17.42857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_52,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4627.58,64,19.59714286,absolute,warm,1
SaintThomas.Voeltzel.1987_1_53,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4706.3,64,17.42857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_54,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4785.02,64,17.17857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_55,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4863.73,64,22.64285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_56,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,4942.45,64,21.55714286,absolute,warm,1
SaintThomas.Voeltzel.1987_1_57,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5021.17,64,20.73428571,absolute,warm,1
SaintThomas.Voeltzel.1987_1_58,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5099.88,64,21.82,absolute,warm,1
SaintThomas.Voeltzel.1987_1_59,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5192.25,64,17.57857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_60,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5238.43,64,20.73428571,absolute,warm,1
SaintThomas.Voeltzel.1987_1_61,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5284.61,64,20.68285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_62,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5330.79,64,21.50571429,absolute,warm,1
SaintThomas.Voeltzel.1987_1_63,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5376.97,64,21.40285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_64,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5423.16,64,17.40857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_65,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5469.34,64,17.22285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_66,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5515.52,64,17.25857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_67,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5561.7,64,17.42857143,absolute,warm,1
SaintThomas.Voeltzel.1987_1_68,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5626.36,64,20.68285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_69,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5654.07,64,18.51285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_70,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5700.25,64,18.51285714,absolute,warm,1
SaintThomas.Voeltzel.1987_1_71,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5746.43,64,17.35142857,absolute,warm,1
SaintThomas.Voeltzel.1987_1_72,SaintThomas.Voeltzel.1987_1,SaintThomas.Voeltzel.1987,-1.75,47.27,1,Peat,pollen,5792.61,64,19.59714286,absolute,warm,1
